AB,AFIB,AFL,B,IVR,N,NOD,P,PREX,SBR,SVTA,T,VFL,VT
0.0,79.35103244837758,68.42105263157895,58.82352941176471,100.0,94.98618239242006,40.0,96.99248120300751,39.130434782608695,98.55072463768117,0.0,50.0,83.33333333333334,50.0
0.0,85.43046357615894,63.63636363636363,56.32183908045977,44.44444444444444,94.72450175849941,33.33333333333333,90.17543859649123,63.63636363636363,94.73684210526315,0.0,62.16216216216216,100.0,66.66666666666666
33.33333333333333,81.78913738019169,40.0,60.91954022988506,100.0,93.78858024691358,33.33333333333333,94.85294117647058,38.46153846153847,100.0,57.14285714285714,42.10526315789473,100.0,100.0
50.0,83.38870431893687,35.294117647058826,56.62650602409639,100.0,93.74517374517374,,93.7037037037037,50.0,97.05882352941177,66.66666666666666,45.45454545454545,100.0,100.0
,81.70731707317073,66.66666666666666,58.139534883720934,40.0,94.82555860446884,100.0,95.22058823529412,52.38095238095239,98.61111111111111,42.857142857142854,71.875,75.0,40.0
,82.20064724919094,70.0,57.333333333333336,66.66666666666666,94.19953596287704,28.57142857142857,95.48872180451127,57.14285714285714,100.0,66.66666666666666,40.476190476190474,100.0,100.0
33.33333333333333,82.6797385620915,57.692307692307686,55.88235294117647,100.0,94.89395129615083,50.0,94.48529411764706,29.629629629629626,100.0,50.0,54.54545454545454,83.33333333333334,100.0
0.0,74.04129793510324,58.333333333333336,59.70149253731343,100.0,93.09021113243762,0.0,97.2972972972973,55.55555555555556,98.46153846153847,0.0,50.0,83.33333333333334,100.0
0.0,80.54711246200608,40.0,62.121212121212125,60.0,93.5,0.0,98.06201550387597,50.0,100.0,50.0,58.333333333333336,100.0,100.0
,79.43037974683544,81.81818181818183,57.333333333333336,100.0,93.80292532717475,0.0,95.52238805970148,45.45454545454545,97.1830985915493,66.66666666666666,57.57575757575758,75.0,100.0
100.0,83.78378378378379,66.66666666666666,69.11764705882352,100.0,93.47659247889486,16.666666666666664,94.8905109489051,81.81818181818183,98.59154929577466,,55.88235294117647,83.33333333333334,33.33333333333333
50.0,85.76388888888889,70.0,65.21739130434783,100.0,93.00911854103343,66.66666666666666,94.85294117647058,38.46153846153847,100.0,100.0,48.57142857142857,60.0,50.0
0.0,77.38853503184714,39.130434782608695,59.210526315789465,28.57142857142857,93.37697343088178,0.0,97.35849056603773,50.0,100.0,,46.666666666666664,75.0,75.0
100.0,84.91228070175438,57.14285714285714,56.79012345679012,60.0,93.09551208285386,50.0,95.84905660377359,46.15384615384615,100.0,66.66666666666666,31.914893617021278,50.0,100.0
50.0,80.27210884353741,42.857142857142854,63.41463414634146,50.0,93.55828220858896,40.0,95.86466165413535,75.0,100.0,50.0,51.85185185185185,80.0,50.0
